101.19,98.479,94.49,86.009,62.462,10.794
101.199,98.48,94.505,86.073,62.579,10.861
101.202,98.482,94.537,86.137,62.675,10.924
101.221,98.511,94.577,86.244,62.857,11.046
101.204,98.506,94.6,86.33,63.019,11.169
101.186,98.5,94.606,86.372,63.115,11.229
101.196,98.515,94.64,86.43,63.22,11.295
101.186,98.524,94.656,86.487,63.33,11.348
101.18,98.524,94.673,86.53,63.432,11.418
101.178,98.534,94.69,86.577,63.524,11.479
101.18,98.537,94.711,86.639,63.625,11.533
101.172,98.544,94.734,86.688,63.716,11.594
101.157,98.543,94.737,86.726,63.803,11.661
101.16,98.546,94.772,86.783,63.913,11.731
101.164,98.56,94.801,86.839,64.024,11.79
101.16,98.55,94.817,86.879,64.133,11.858
101.147,98.564,94.823,86.931,64.229,11.929
101.144,98.572,94.847,86.978,64.326,11.996
101.147,98.579,94.878,87.038,64.421,12.059
101.137,98.584,94.894,87.096,64.534,12.131
101.128,98.59,94.916,87.14,64.635,12.206
101.131,98.596,94.934,87.198,64.751,12.276
101.132,98.604,94.951,87.25,64.854,12.355
101.125,98.605,94.972,87.3,64.955,12.421
101.126,98.611,95,87.355,65.065,12.491
101.12,98.622,95.013,87.404,65.166,12.564
101.128,98.627,95.032,87.454,65.262,12.642
101.106,98.621,95.042,87.498,65.359,12.706
101.105,98.633,95.059,87.553,65.457,12.779
101.108,98.636,95.085,87.601,65.559,12.852
101.102,98.639,95.096,87.642,65.651,12.927
101.088,98.647,95.122,87.682,65.762,13.004
101.083,98.648,95.137,87.735,65.858,13.072
101.089,98.65,95.157,87.779,65.958,13.138
101.076,98.656,95.175,87.827,66.064,13.213
101.085,98.671,95.184,87.883,66.164,13.286
101.076,98.674,95.203,87.927,66.263,13.368
101.074,98.677,95.224,87.973,66.367,13.448
101.076,98.677,95.245,88.019,66.458,13.512
101.062,98.68,95.253,88.063,66.55,13.588
101.056,98.685,95.27,88.109,66.646,13.675
101.057,98.692,95.293,88.15,66.753,13.754
101.067,98.711,95.316,88.205,66.847,13.832
101.054,98.712,95.332,88.245,66.943,13.913
101.053,98.715,95.351,88.289,67.047,13.998
101.045,98.712,95.369,88.339,67.149,14.076
101.036,98.721,95.381,88.38,67.244,14.159
101.039,98.718,95.403,88.435,67.343,14.244
101.047,98.732,95.427,88.493,67.459,14.333
101.031,98.735,95.435,88.53,67.557,14.41
101.033,98.744,95.462,88.579,67.671,14.499
101.018,98.741,95.476,88.612,67.766,14.577
101.015,98.744,95.483,88.663,67.867,14.661
101.016,98.756,95.508,88.698,67.958,14.746
101.019,98.755,95.518,88.745,68.056,14.825
101.004,98.756,95.532,88.786,68.15,14.912
100.995,98.764,95.552,88.824,68.239,14.993
100.992,98.769,95.572,88.869,68.34,15.071
100.995,98.775,95.595,88.91,68.439,15.158
100.983,98.779,95.604,88.947,68.521,15.24
100.989,98.784,95.625,88.995,68.619,15.324
100.986,98.793,95.641,89.041,68.723,15.421
100.989,98.796,95.662,89.081,68.831,15.5
100.993,98.807,95.685,89.131,68.935,15.584
100.97,98.799,95.686,89.156,69.022,15.666
100.963,98.802,95.695,89.191,69.113,15.752
100.972,98.82,95.728,89.244,69.215,15.848
100.975,98.82,95.747,89.29,69.313,15.932
100.955,98.817,95.743,89.314,69.405,16.023
100.957,98.82,95.764,89.362,69.505,16.115
100.955,98.831,95.782,89.406,69.595,16.206
100.952,98.828,95.796,89.445,69.688,16.296
100.961,98.846,95.827,89.494,69.788,16.391
100.949,98.846,95.839,89.542,69.875,16.487
100.943,98.848,95.862,89.578,69.98,16.583
100.931,98.848,95.872,89.612,70.071,16.675
100.932,98.848,95.885,89.644,70.166,16.769
100.926,98.856,95.905,89.69,70.262,16.858
100.925,98.865,95.921,89.731,70.357,16.956
100.926,98.868,95.937,89.767,70.45,17.047
100.926,98.877,95.952,89.815,70.551,17.145
100.919,98.885,95.958,89.85,70.631,17.229
100.911,98.88,95.975,89.886,70.724,17.326
100.909,98.886,95.993,89.926,70.818,17.426
100.909,98.894,96.011,89.973,70.914,17.52
100.911,98.898,96.025,90.007,71.002,17.619
100.909,98.912,96.046,90.048,71.097,17.711
100.906,98.915,96.062,90.088,71.191,17.813
100.893,98.911,96.065,90.118,71.28,17.905
100.893,98.921,96.091,90.157,71.381,18.01
100.89,98.927,96.109,90.201,71.475,18.114
100.888,98.927,96.126,90.24,71.571,18.216
100.888,98.941,96.146,90.283,71.683,18.323
100.885,98.943,96.164,90.326,71.78,18.433
100.883,98.947,96.182,90.361,71.877,18.539
100.873,98.946,96.193,90.393,71.97,18.651
100.873,98.946,96.204,90.428,72.072,18.765
100.871,98.955,96.225,90.475,72.163,18.872
100.854,98.964,96.239,90.506,72.26,18.988
100.858,98.972,96.26,90.556,72.356,19.106
100.862,98.978,96.281,90.604,72.456,19.209
100.856,98.994,96.306,90.639,72.559,19.318
100.858,98.994,96.318,90.677,72.649,19.414
100.859,99.004,96.326,90.714,72.745,19.519
100.853,99.004,96.342,90.755,72.824,19.621
100.851,99.011,96.358,90.796,72.911,19.714
100.854,99.016,96.378,90.82,72.992,19.817
100.856,99.026,96.397,90.848,73.074,19.908
100.844,99.025,96.393,90.881,73.152,20.006
100.844,99.025,96.405,90.912,73.23,20.105
100.844,99.033,96.423,90.941,73.317,20.203
100.835,99.03,96.426,90.97,73.39,20.3
100.824,99.031,96.434,91.002,73.456,20.395
100.819,99.036,96.446,91.04,73.537,20.497
100.813,99.033,96.463,91.075,73.619,20.598
100.806,99.039,96.48,91.11,73.709,20.699
100.8,99.042,96.489,91.139,73.788,20.808
100.792,99.039,96.5,91.167,73.871,20.915
100.79,99.04,96.512,91.203,73.962,21.027
100.783,99.045,96.521,91.229,74.049,21.132
100.777,99.046,96.535,91.258,74.129,21.237
100.775,99.045,96.552,91.295,74.211,21.352
100.766,99.051,96.562,91.327,74.3,21.468
100.757,99.048,96.573,91.353,74.382,21.57
100.777,99.066,96.602,91.403,74.472,21.686
100.764,99.066,96.608,91.429,74.553,21.794
100.754,99.071,96.622,91.464,74.629,21.909
100.761,99.08,96.64,91.502,74.706,22.026
100.757,99.086,96.652,91.541,74.792,22.144
100.752,99.092,96.664,91.563,74.875,22.25
100.749,99.097,96.681,91.599,74.96,22.365
100.748,99.092,96.689,91.637,75.046,22.484
100.745,99.094,96.704,91.664,75.131,22.601
100.735,99.097,96.715,91.695,75.212,22.716
100.731,99.101,96.725,91.728,75.296,22.841
100.732,99.113,96.744,91.768,75.38,22.964
100.728,99.115,96.759,91.795,75.464,23.088
100.728,99.124,96.779,91.84,75.557,23.216
100.726,99.129,96.793,91.879,75.65,23.337
100.713,99.124,96.8,91.901,75.74,23.454
100.711,99.133,96.819,91.94,75.833,23.584
100.714,99.138,96.825,91.972,75.92,23.711
100.714,99.147,96.843,92.003,76.009,23.842
100.696,99.147,96.851,92.027,76.091,23.972
100.691,99.141,96.857,92.061,76.178,24.098
100.693,99.152,96.872,92.102,76.273,24.223
100.697,99.158,96.893,92.14,76.366,24.35
100.691,99.161,96.899,92.169,76.434,24.472
100.693,99.159,96.916,92.201,76.52,24.599
100.687,99.171,96.936,92.238,76.616,24.73
100.676,99.167,96.935,92.253,76.683,24.849
100.684,99.181,96.962,92.297,76.779,24.976
100.682,99.184,96.973,92.334,76.871,25.105
100.668,99.173,96.979,92.346,76.939,25.226
100.671,99.176,96.996,92.389,77.02,25.348
100.661,99.17,97,92.412,77.097,25.473
100.652,99.181,97.008,92.442,77.179,25.597
100.652,99.197,97.023,92.476,77.258,25.732
100.658,99.193,97.04,92.514,77.338,25.856
100.661,99.202,97.058,92.543,77.417,25.984
100.656,99.211,97.075,92.567,77.499,26.117
100.65,99.216,97.086,92.595,77.577,26.247
100.647,99.205,97.093,92.625,77.661,26.381
100.648,99.213,97.107,92.659,77.747,26.509
100.639,99.222,97.128,92.697,77.829,26.646
100.642,99.228,97.131,92.728,77.91,26.778
100.632,99.226,97.136,92.757,77.992,26.915
100.624,99.228,97.154,92.783,78.072,27.054
100.635,99.236,97.179,92.818,78.163,27.191
100.618,99.229,97.183,92.848,78.241,27.325
100.629,99.236,97.198,92.883,78.328,27.457
100.621,99.255,97.214,92.915,78.4,27.591
100.609,99.243,97.215,92.943,78.471,27.722
100.609,99.246,97.227,92.975,78.545,27.858
100.607,99.252,97.24,93.007,78.622,27.995
100.597,99.255,97.252,93.028,78.697,28.134
100.584,99.258,97.256,93.051,78.777,28.264
100.586,99.252,97.27,93.08,78.853,28.401
