96.478,88.403,65.215,53.923,6.110
96.504,88.470,65.388,54.121,6.227
96.536,88.547,65.564,54.320,6.342
96.555,88.622,65.732,54.515,6.458
96.577,88.684,65.906,54.695,6.578
96.608,88.757,66.078,54.893,6.702
96.632,88.844,66.263,55.098,6.825
96.663,88.918,66.447,55.301,6.953
96.692,89.005,66.631,55.498,7.083
96.735,89.096,66.843,55.728,7.230
96.758,89.165,67.023,55.928,7.365
96.780,89.233,67.204,56.133,7.507
96.803,89.308,67.390,56.345,7.654
96.837,89.401,67.578,56.557,7.800
96.861,89.465,67.760,56.761,7.951
96.880,89.536,67.946,56.970,8.102
96.912,89.626,68.146,57.191,8.263
96.944,89.706,68.344,57.411,8.426
96.970,89.786,68.526,57.623,8.583
96.999,89.847,68.709,57.826,8.745
97.023,89.929,68.886,58.038,8.905
97.058,90.010,69.077,58.252,9.071
97.078,90.083,69.261,58.456,9.238
97.098,90.160,69.444,58.669,9.406
97.121,90.227,69.617,58.888,9.583
97.134,90.298,69.795,59.091,9.747
97.176,90.375,69.974,59.288,9.918
97.200,90.440,70.161,59.502,10.097
97.221,90.511,70.337,59.706,10.274
97.250,90.582,70.518,59.917,10.460
97.275,90.648,70.706,60.136,10.651
97.305,90.730,70.885,60.350,10.841
97.331,90.800,71.071,60.561,11.031
97.336,90.872,71.252,60.776,11.221
97.363,90.953,71.436,60.989,11.421
97.388,91.017,71.625,61.200,11.626
97.421,91.090,71.806,61.423,11.836
97.440,91.159,71.988,61.644,12.042
97.455,91.234,72.177,61.865,12.259
97.478,91.309,72.372,62.091,12.482
97.505,91.370,72.557,62.314,12.704
97.525,91.440,72.737,62.532,12.923
97.552,91.525,72.914,62.749,13.142
97.562,91.586,73.091,62.962,13.364
97.597,91.652,73.279,63.176,13.586
97.621,91.705,73.451,63.383,13.814
97.644,91.777,73.630,63.603,14.043
97.667,91.852,73.816,63.820,14.275
97.672,91.910,73.978,64.032,14.505
97.702,91.983,74.161,64.244,14.734
97.713,92.041,74.318,64.458,14.961
97.734,92.101,74.487,64.659,15.201
97.742,92.160,74.660,64.868,15.443
97.765,92.206,74.828,65.073,15.678
97.803,92.288,75.018,65.302,15.930
97.809,92.358,75.180,65.509,16.180
97.827,92.421,75.357,65.721,16.434
97.836,92.482,75.525,65.933,16.690
97.858,92.549,75.693,66.144,16.945
97.881,92.616,75.865,66.367,17.212
97.902,92.679,76.041,66.574,17.480
97.925,92.743,76.215,66.795,17.754
97.935,92.789,76.378,67.007,18.022
97.963,92.863,76.575,67.232,18.295
97.972,92.912,76.729,67.424,18.559
97.975,92.969,76.877,67.628,18.826
98.012,93.027,77.048,67.834,19.093
98.027,93.083,77.209,68.039,19.359
98.036,93.141,77.364,68.240,19.624
98.045,93.195,77.522,68.442,19.896
98.077,93.254,77.687,68.637,20.164
98.088,93.300,77.843,68.823,20.433
98.087,93.343,77.977,69.016,20.699
98.093,93.385,78.104,69.193,20.961
98.111,93.430,78.264,69.397,21.243
98.122,93.484,78.419,69.594,21.518
98.137,93.544,78.568,69.778,21.788
98.140,93.585,78.709,69.972,22.073
98.158,93.634,78.859,70.157,22.353
98.193,93.698,79.019,70.358,22.639
98.184,93.735,79.163,70.546,22.923
98.201,93.788,79.314,70.743,23.212
98.215,93.846,79.468,70.932,23.506
98.232,93.892,79.613,71.132,23.796
98.245,93.939,79.758,71.327,24.088
98.257,93.987,79.915,71.518,24.380
98.270,94.041,80.043,71.692,24.669
98.279,94.090,80.183,71.886,24.959
98.311,94.144,80.331,72.073,25.244
98.328,94.191,80.464,72.246,25.528
98.340,94.238,80.605,72.432,25.819
98.351,94.290,80.745,72.612,26.100
98.367,94.344,80.885,72.795,26.387
98.389,94.385,81.021,72.981,26.678
98.410,94.437,81.154,73.149,26.964
98.412,94.481,81.281,73.312,27.243
98.428,94.516,81.415,73.482,27.530
98.442,94.563,81.549,73.665,27.821
98.462,94.620,81.682,73.839,28.114
98.492,94.678,81.807,74.014,28.403
98.499,94.713,81.946,74.188,28.697
98.508,94.749,82.076,74.361,28.995
98.523,94.798,82.205,74.535,29.300
98.547,94.849,82.333,74.704,29.591
98.552,94.890,82.463,74.878,29.892
98.587,94.957,82.614,75.069,30.208
98.604,94.995,82.735,75.233,30.508
98.613,95.033,82.855,75.407,30.814
98.627,95.082,82.983,75.580,31.116
98.640,95.119,83.109,75.742,31.409
98.653,95.154,83.237,75.908,31.708
98.662,95.200,83.351,76.060,31.999
98.671,95.248,83.476,76.224,32.297
98.676,95.274,83.583,76.378,32.588
98.688,95.316,83.707,76.538,32.881
98.717,95.358,83.817,76.700,33.165
98.738,95.406,83.943,76.857,33.464
98.743,95.456,84.062,77.014,33.754
98.764,95.488,84.172,77.168,34.044
98.767,95.522,84.283,77.315,34.341
98.775,95.558,84.381,77.466,34.631
98.790,95.598,84.491,77.629,34.924
98.801,95.628,84.605,77.776,35.220
98.811,95.662,84.717,77.927,35.519
98.822,95.702,84.822,78.081,35.818
98.839,95.746,84.941,78.235,36.124
98.857,95.789,85.060,78.394,36.423
